SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22024,1627827,0022400537,2025-03-17,LAL vs. SAS,W,28,5,12,0.417,4,8,0.5,1,2,0.5,2,1,3,1,0,0,0,1,15,13,1
22024,1629029,0022400537,2025-03-17,LAL vs. SAS,W,34,5,20,0.25,1,7,0.143,10,13,0.769,2,7,9,14,3,1,3,1,21,19,1
22024,1629637,0022400537,2025-03-17,LAL vs. SAS,W,28,3,5,0.6,0,0,0.0,3,4,0.75,2,9,11,3,2,1,2,1,9,21,1
22024,1629216,0022400537,2025-03-17,LAL vs. SAS,W,28,4,6,0.667,3,5,0.6,0,0,0.0,0,2,2,1,2,0,0,3,11,9,1
22024,1630559,0022400537,2025-03-17,LAL vs. SAS,W,36,12,21,0.571,5,13,0.385,1,1,1.0,0,7,7,6,2,0,2,0,30,18,1
22024,1631132,0022400537,2025-03-17,LAL vs. SAS,W,9,2,2,1.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,1,0,4,-4,1
22024,1642355,0022400537,2025-03-17,LAL vs. SAS,W,3,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,0,3,-2,1
22024,1630692,0022400537,2025-03-17,LAL vs. SAS,W,33,6,9,0.667,3,6,0.5,0,0,0.0,1,3,4,3,3,1,0,2,15,9,1
22024,1642261,0022401006,2025-03-19,LAL vs. DEN,W,25,4,10,0.4,3,7,0.429,1,2,0.5,0,3,3,1,0,0,0,1,12,-6,1
22024,1627827,0022401006,2025-03-19,LAL vs. DEN,W,30,5,7,0.714,3,4,0.75,1,2,0.5,1,3,4,4,1,0,0,1,14,26,1
22024,1629216,0022401006,2025-03-19,LAL vs. DEN,W,23,4,6,0.667,4,6,0.667,0,0,0.0,0,0,0,1,0,0,1,2,12,7,1
22024,1629003,0022401006,2025-03-19,LAL vs. DEN,W,7,0,4,0.0,0,1,0.0,1,2,0.5,1,0,1,0,0,0,0,1,1,-11,1
22024,1629637,0022401006,2025-03-19,LAL vs. DEN,W,24,3,4,0.75,0,0,0.0,0,2,0.0,2,5,7,0,1,1,0,1,6,11,1
22024,1642355,0022401006,2025-03-19,LAL vs. DEN,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1
22024,1629029,0022401006,2025-03-19,LAL vs. DEN,W,32,10,21,0.476,4,9,0.444,7,10,0.7,0,8,8,7,2,1,6,3,31,20,1
22024,1630559,0022401006,2025-03-19,LAL vs. DEN,W,36,8,16,0.5,2,7,0.286,4,4,1.0,0,5,5,8,2,1,1,2,22,13,1
22024,1629020,0022401006,2025-03-19,LAL vs. DEN,W,18,4,6,0.667,0,1,0.0,2,2,1.0,1,1,2,1,3,0,3,2,10,6,1
22024,1630692,0022401006,2025-03-19,LAL vs. DEN,W,26,2,7,0.286,0,3,0.0,4,4,1.0,1,2,3,3,4,0,1,1,8,1,1
22024,1631132,0022401006,2025-03-19,LAL vs. DEN,W,14,2,2,1.0,0,0,0.0,0,0,0.0,2,3,5,0,0,0,1,3,4,-3,1
22024,1629637,0022400996,2025-03-20,LAL vs. MIL,L,16,4,5,0.8,0,1,0.0,1,2,0.5,0,5,5,3,0,0,1,4,9,-5,1
22024,1629003,0022400996,2025-03-20,LAL vs. MIL,L,23,2,6,0.333,0,1,0.0,0,0,0.0,4,2,6,3,0,0,2,6,4,-37,1
22024,1630692,0022400996,2025-03-20,LAL vs. MIL,L,31,3,8,0.375,2,3,0.667,0,0,0.0,1,7,8,5,1,2,3,0,8,-18,1
22024,1641998,0022400996,2025-03-20,LAL vs. MIL,L,16,2,3,0.667,0,0,0.0,0,0,0.0,2,3,5,0,0,0,1,1,4,-19,1
22024,1629216,0022400996,2025-03-20,LAL vs. MIL,L,25,3,12,0.25,2,7,0.286,1,2,0.5,0,2,2,4,0,0,2,4,9,-6,1
22024,1642355,0022400996,2025-03-20,LAL vs. MIL,L,30,7,10,0.7,2,4,0.5,1,1,1.0,0,3,3,5,0,1,4,4,17,-36,1
22024,1642261,0022400996,2025-03-20,LAL vs. MIL,L,31,5,14,0.357,3,6,0.5,4,5,0.8,0,4,4,3,1,0,3,0,17,-10,1
22024,203458,0022400996,2025-03-20,LAL vs. MIL,L,17,4,7,0.571,1,2,0.5,1,4,0.25,4,5,9,1,1,0,3,4,10,-4,1
22024,202693,0022400996,2025-03-20,LAL vs. MIL,L,28,3,11,0.273,1,7,0.143,2,2,1.0,1,3,4,2,0,1,0,2,9,7,1
22024,1642261,0022401028,2025-03-22,LAL vs. CHI,L,7,2,4,0.5,2,3,0.667,0,0,0.0,0,1,1,1,1,0,0,1,6,-8,1
22024,1627827,0022401028,2025-03-22,LAL vs. CHI,L,21,1,4,0.25,0,3,0.0,0,0,0.0,0,2,2,1,1,1,2,5,2,-19,1
22024,1630559,0022401028,2025-03-22,LAL vs. CHI,L,34,9,13,0.692,3,7,0.429,4,4,1.0,1,1,2,5,0,0,2,0,25,-21,1
22024,1629060,0022401028,2025-03-22,LAL vs. CHI,L,18,2,6,0.333,1,4,0.25,0,0,0.0,0,2,2,0,1,0,0,0,5,-4,1
22024,1629020,0022401028,2025-03-22,LAL vs. CHI,L,11,0,2,0.0,0,1,0.0,0,0,0.0,1,1,2,0,0,0,3,2,0,-9,1
22024,1629637,0022401028,2025-03-22,LAL vs. CHI,L,25,5,6,0.833,0,0,0.0,0,1,0.0,0,4,4,2,1,0,0,2,10,-17,1
22024,1630692,0022401028,2025-03-22,LAL vs. CHI,L,15,1,3,0.333,0,1,0.0,2,2,1.0,2,1,3,1,1,0,0,3,4,-4,1
22024,1629029,0022401028,2025-03-22,LAL vs. CHI,L,32,10,18,0.556,8,13,0.615,6,8,0.75,4,4,8,6,0,0,7,1,34,-9,1
22024,1642355,0022401028,2025-03-22,LAL vs. CHI,L,7,0,4,0.0,0,2,0.0,2,2,1.0,0,0,0,1,0,0,0,1,2,-8,1
22024,2544,0022401028,2025-03-22,LAL vs. CHI,L,31,7,16,0.438,1,2,0.5,2,5,0.4,0,6,6,4,3,0,5,1,17,-27,1
22024,203458,0022401028,2025-03-22,LAL vs. CHI,L,7,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,-8,1
22024,1629216,0022401028,2025-03-22,LAL vs. CHI,L,19,2,4,0.5,2,4,0.5,0,0,0.0,1,2,3,0,0,0,1,0,6,-5,1
22024,1629003,0022401028,2025-03-22,LAL vs. CHI,L,7,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,2,-8,1
22024,202693,0022401028,2025-03-22,LAL vs. CHI,L,7,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,-8,1
22024,1629029,0022401038,2025-03-24,LAL @ ORL,L,38,9,23,0.391,4,10,0.4,10,11,0.909,0,7,7,7,1,0,3,2,32,-9,1
22024,1641998,0022401038,2025-03-24,LAL @ ORL,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
22024,1629060,0022401038,2025-03-24,LAL @ ORL,L,24,2,4,0.5,0,2,0.0,1,2,0.5,1,2,3,0,1,0,1,1,5,-1,1
22024,1629216,0022401038,2025-03-24,LAL @ ORL,L,20,2,6,0.333,0,4,0.0,0,0,0.0,0,1,1,0,2,0,0,4,4,-2,1
22024,1630692,0022401038,2025-03-24,LAL @ ORL,L,13,0,0,0.0,0,0,0.0,1,2,0.5,1,0,1,0,0,0,0,0,1,0,1
22024,1630559,0022401038,2025-03-24,LAL @ ORL,L,36,7,16,0.438,1,6,0.167,3,4,0.75,0,6,6,4,0,0,3,4,18,-7,1
22024,1627827,0022401038,2025-03-24,LAL @ ORL,L,35,5,7,0.714,4,6,0.667,0,0,0.0,3,4,7,0,2,0,0,0,14,-6,1
22024,1629637,0022401038,2025-03-24,LAL @ ORL,L,18,2,4,0.5,0,0,0.0,0,0,0.0,2,2,4,0,0,1,1,5,4,-10,1
22024,2544,0022401038,2025-03-24,LAL @ ORL,L,38,9,18,0.5,0,3,0.0,6,7,0.857,3,3,6,7,0,0,2,0,24,-17,1
22024,1629020,0022401038,2025-03-24,LAL @ ORL,L,12,0,1,0.0,0,0,0.0,1,2,0.5,1,3,4,1,1,0,0,3,1,-2,1
22024,1642261,0022401038,2025-03-24,LAL @ ORL,L,5,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,1,3,-6,1
22024,1627827,0022401055,2025-03-26,LAL @ IND,W,31,4,7,0.571,3,5,0.6,0,0,0.0,0,3,3,1,2,1,2,4,11,-1,1
22024,1629029,0022401055,2025-03-26,LAL @ IND,W,38,11,21,0.524,6,10,0.6,6,7,0.857,0,7,7,7,0,1,3,2,34,-16,1
22024,2544,0022401055,2025-03-26,LAL @ IND,W,38,4,12,0.333,0,3,0.0,5,5,1.0,3,10,13,7,1,0,1,1,13,5,1
22024,1629060,0022401055,2025-03-26,LAL @ IND,W,28,4,5,0.8,4,4,1.0,2,2,1.0,0,4,4,1,0,0,1,2,14,-2,1
22024,1642261,0022401055,2025-03-26,LAL @ IND,W,5,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,0,3,18,1
22024,1629216,0022401055,2025-03-26,LAL @ IND,W,22,2,6,0.333,2,5,0.4,0,0,0.0,0,1,1,0,1,0,1,2,6,-8,1
22024,1630692,0022401055,2025-03-26,LAL @ IND,W,7,1,4,0.25,0,1,0.0,0,0,0.0,2,0,2,1,0,0,1,1,2,-8,1
22024,1629020,0022401055,2025-03-26,LAL @ IND,W,16,0,1,0.0,0,1,0.0,0,0,0.0,2,4,6,3,0,0,0,4,0,24,1
22024,1629637,0022401055,2025-03-26,LAL @ IND,W,18,6,6,1.0,0,0,0.0,1,3,0.333,0,2,2,1,0,1,1,3,13,-13,1
22024,1630559,0022401055,2025-03-26,LAL @ IND,W,36,8,16,0.5,1,8,0.125,7,7,1.0,1,3,4,5,1,0,4,3,24,6,1
22024,1629637,0022401063,2025-03-27,LAL @ CHI,L,32,9,11,0.818,0,0,0.0,1,2,0.5,3,5,8,1,0,1,0,3,19,-9,1
22024,1630559,0022401063,2025-03-27,LAL @ CHI,L,37,10,17,0.588,3,9,0.333,7,7,1.0,0,1,1,3,0,2,2,4,30,-10,1
22024,1629216,0022401063,2025-03-27,LAL @ CHI,L,14,3,6,0.5,2,5,0.4,0,0,0.0,0,2,2,0,0,0,0,3,8,13,1
22024,1642261,0022401063,2025-03-27,LAL @ CHI,L,12,0,2,0.0,0,2,0.0,0,0,0.0,0,3,3,1,0,0,0,1,0,5,1
22024,1630692,0022401063,2025-03-27,LAL @ CHI,L,18,3,4,0.75,2,3,0.667,0,0,0.0,0,2,2,2,1,2,1,3,8,3,1
22024,1627827,0022401063,2025-03-27,LAL @ CHI,L,30,1,5,0.2,1,5,0.2,0,0,0.0,0,4,4,2,1,0,3,1,3,-10,1
22024,1629029,0022401063,2025-03-27,LAL @ CHI,L,38,8,22,0.364,4,12,0.333,5,6,0.833,0,10,10,8,2,1,1,0,25,-1,1
22024,2544,0022401063,2025-03-27,LAL @ CHI,L,39,8,20,0.4,0,5,0.0,1,2,0.5,1,4,5,12,2,0,4,1,17,-10,1
22024,1629020,0022401063,2025-03-27,LAL @ CHI,L,19,3,4,0.75,0,0,0.0,1,1,1.0,2,3,5,1,2,1,0,3,7,9,1
22024,1629060,0022401078,2025-03-29,LAL @ MEM,W,28,5,8,0.625,3,5,0.6,0,0,0.0,0,3,3,0,0,1,0,1,13,-3,1
22024,1642261,0022401078,2025-03-29,LAL @ MEM,W,5,1,2,0.5,0,1,0.0,0,0,0.0,1,0,1,2,0,0,0,1,2,3,1
22024,1629029,0022401078,2025-03-29,LAL @ MEM,W,38,8,18,0.444,2,9,0.222,11,12,0.917,0,8,8,9,2,0,3,3,29,11,1
22024,1629637,0022401078,2025-03-29,LAL @ MEM,W,17,1,1,1.0,0,0,0.0,0,0,0.0,0,5,5,0,0,0,1,4,2,3,1
22024,1629216,0022401078,2025-03-29,LAL @ MEM,W,23,5,7,0.714,4,6,0.667,1,1,1.0,1,1,2,1,1,0,1,3,15,9,1
22024,2544,0022401078,2025-03-29,LAL @ MEM,W,37,10,21,0.476,2,5,0.4,3,4,0.75,1,5,6,8,3,1,3,3,25,-1,1
22024,1629020,0022401078,2025-03-29,LAL @ MEM,W,10,3,5,0.6,0,1,0.0,0,0,0.0,1,3,4,1,0,0,1,2,6,-1,1
22024,1630692,0022401078,2025-03-29,LAL @ MEM,W,8,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,4,1
22024,1627827,0022401078,2025-03-29,LAL @ MEM,W,35,4,9,0.444,3,7,0.429,0,0,0.0,0,5,5,1,0,0,1,2,11,15,1
22024,1630559,0022401078,2025-03-29,LAL @ MEM,W,37,8,16,0.5,5,8,0.625,10,10,1.0,3,4,7,8,1,1,3,2,31,-5,1
22024,1629029,0022401096,2025-03-31,LAL vs. HOU,W,38,6,16,0.375,1,7,0.143,7,9,0.778,0,6,6,9,2,0,3,5,20,7,1
22024,1627827,0022401096,2025-03-31,LAL vs. HOU,W,32,6,13,0.462,6,11,0.545,2,2,1.0,1,5,6,3,2,3,1,2,20,16,1
22024,1630559,0022401096,2025-03-31,LAL vs. HOU,W,39,5,11,0.455,0,3,0.0,2,2,1.0,1,7,8,3,2,0,1,1,12,8,1
22024,1629637,0022401096,2025-03-31,LAL vs. HOU,W,14,1,2,0.5,0,0,0.0,1,1,1.0,1,2,3,1,0,0,2,2,3,-9,1
22024,1630692,0022401096,2025-03-31,LAL vs. HOU,W,12,2,5,0.4,0,2,0.0,0,0,0.0,1,1,2,1,0,0,1,1,4,-4,1
22024,1629216,0022401096,2025-03-31,LAL vs. HOU,W,24,6,14,0.429,6,13,0.462,2,2,1.0,2,2,4,1,1,1,0,1,20,8,1
22024,1629020,0022401096,2025-03-31,LAL vs. HOU,W,10,1,6,0.167,0,0,0.0,0,0,0.0,4,2,6,0,0,0,0,1,2,-4,1
22024,2544,0022401096,2025-03-31,LAL vs. HOU,W,38,5,12,0.417,2,4,0.5,4,4,1.0,0,8,8,4,2,2,3,1,16,9,1
22024,1642261,0022401096,2025-03-31,LAL vs. HOU,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1
22024,1629060,0022401096,2025-03-31,LAL vs. HOU,W,31,3,10,0.3,1,6,0.167,0,0,0.0,0,2,2,0,2,0,0,1,7,0,1
22024,1630559,0022401117,2025-04-03,LAL vs. GSW,L,40,10,20,0.5,9,16,0.563,2,3,0.667,1,5,6,3,1,0,0,5,31,2,1
22024,1629637,0022401117,2025-04-03,LAL vs. GSW,L,15,1,4,0.25,0,0,0.0,0,0,0.0,2,1,3,0,1,0,0,2,2,3,1
22024,1627827,0022401117,2025-04-03,LAL vs. GSW,L,29,1,6,0.167,0,5,0.0,0,0,0.0,1,0,1,1,0,1,1,4,2,-14,1
22024,1629029,0022401117,2025-04-03,LAL vs. GSW,L,38,6,17,0.353,0,6,0.0,7,7,1.0,2,6,8,7,0,1,1,3,19,-3,1
22024,2544,0022401117,2025-04-03,LAL vs. GSW,L,40,10,15,0.667,5,8,0.625,8,9,0.889,1,4,5,9,1,1,4,2,33,-1,1
22024,1629216,0022401117,2025-04-03,LAL vs. GSW,L,17,1,5,0.2,1,5,0.2,0,0,0.0,0,0,0,0,0,0,1,3,3,-14,1
22024,1629060,0022401117,2025-04-03,LAL vs. GSW,L,34,9,15,0.6,3,6,0.5,3,4,0.75,3,3,6,3,0,0,1,2,24,-1,1
22024,1630692,0022401117,2025-04-03,LAL vs. GSW,L,14,0,1,0.0,0,0,0.0,0,0,0.0,1,2,3,0,2,0,0,1,0,0,1
22024,1629020,0022401117,2025-04-03,LAL vs. GSW,L,13,1,3,0.333,0,1,0.0,0,0,0.0,3,4,7,0,0,0,0,1,2,-7,1
22024,1630559,0022401126,2025-04-04,LAL vs. NOP,W,36,8,13,0.615,6,9,0.667,8,9,0.889,1,2,3,7,1,0,1,1,30,17,1
22024,1630692,0022401126,2025-04-04,LAL vs. NOP,W,18,1,4,0.25,0,3,0.0,0,0,0.0,2,3,5,2,1,0,2,4,2,7,1
22024,2544,0022401126,2025-04-04,LAL vs. NOP,W,33,9,17,0.529,2,7,0.286,7,8,0.875,0,0,0,8,2,0,1,1,27,7,1
22024,1627827,0022401126,2025-04-04,LAL vs. NOP,W,32,2,4,0.5,1,3,0.333,0,0,0.0,0,2,2,2,0,0,1,2,5,3,1
22024,1629029,0022401126,2025-04-04,LAL vs. NOP,W,36,10,21,0.476,4,10,0.4,11,11,1.0,0,6,6,6,0,0,2,2,35,12,1
22024,1629003,0022401126,2025-04-04,LAL vs. NOP,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1
22024,1629216,0022401126,2025-04-04,LAL vs. NOP,W,18,2,4,0.5,1,3,0.333,0,0,0.0,2,1,3,1,1,0,1,3,5,6,1
22024,1629637,0022401126,2025-04-04,LAL vs. NOP,W,24,3,4,0.75,0,0,0.0,0,0,0.0,1,11,12,0,1,2,1,4,6,8,1
22024,1629020,0022401126,2025-04-04,LAL vs. NOP,W,16,1,2,0.5,0,0,0.0,0,0,0.0,1,2,3,0,0,0,1,0,2,11,1
22024,1641998,0022401126,2025-04-04,LAL vs. NOP,W,5,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,1,0,-2,1
22024,1642261,0022401126,2025-04-04,LAL vs. NOP,W,20,5,10,0.5,2,6,0.333,0,0,0.0,1,0,1,0,0,0,1,0,12,12,1
22024,1627827,0022401135,2025-04-06,LAL @ OKC,W,30,4,5,0.8,4,5,0.8,2,2,1.0,0,7,7,2,0,0,1,2,14,28,1
22024,1629020,0022401135,2025-04-06,LAL @ OKC,W,15,0,1,0.0,0,0,0.0,3,4,0.75,1,1,2,1,2,0,2,1,3,4,1
22024,1629637,0022401135,2025-04-06,LAL @ OKC,W,13,3,4,0.75,0,0,0.0,1,4,0.25,1,4,5,0,0,0,2,2,7,10,1
22024,1629060,0022401135,2025-04-06,LAL @ OKC,W,32,4,10,0.4,2,6,0.333,1,1,1.0,2,5,7,1,0,1,1,3,11,8,1
22024,1642355,0022401135,2025-04-06,LAL @ OKC,W,2,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,0,3,4,1
22024,2544,0022401135,2025-04-06,LAL @ OKC,W,34,9,16,0.563,1,1,1.0,0,0,0.0,2,1,3,7,1,0,2,0,19,7,1
22024,1630692,0022401135,2025-04-06,LAL @ OKC,W,9,2,4,0.5,0,0,0.0,0,0,0.0,1,4,5,2,0,0,2,0,4,12,1
22024,1629029,0022401135,2025-04-06,LAL @ OKC,W,37,11,20,0.55,5,11,0.455,3,4,0.75,1,6,7,6,2,0,2,2,30,18,1
22024,1629216,0022401135,2025-04-06,LAL @ OKC,W,26,4,7,0.571,4,7,0.571,0,0,0.0,0,3,3,3,0,0,0,3,12,21,1
22024,1642261,0022401135,2025-04-06,LAL @ OKC,W,5,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,1,3,5,1
22024,1631132,0022401135,2025-04-06,LAL @ OKC,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,4,1
22024,1630559,0022401135,2025-04-06,LAL @ OKC,W,34,7,15,0.467,4,8,0.5,2,2,1.0,0,2,2,3,1,1,3,1,20,14,1
22024,1629637,0022401153,2025-04-08,LAL @ OKC,L,27,3,4,0.75,0,0,0.0,1,2,0.5,2,4,6,2,0,2,1,2,7,-1,1
22024,1631132,0022401153,2025-04-08,LAL @ OKC,L,2,0,0,0.0,0,0,0.0,2,2,1.0,0,1,1,0,0,0,0,0,2,1,1
22024,1642261,0022401153,2025-04-08,LAL @ OKC,L,14,1,4,0.25,1,2,0.5,0,0,0.0,0,3,3,0,0,0,0,0,3,-1,1
22024,1629216,0022401153,2025-04-08,LAL @ OKC,L,25,2,7,0.286,1,6,0.167,0,0,0.0,0,0,0,2,1,0,0,2,5,-10,1
22024,1629020,0022401153,2025-04-08,LAL @ OKC,L,20,3,5,0.6,0,0,0.0,2,4,0.5,8,4,12,1,0,2,3,3,8,-17,1
22024,1641998,0022401153,2025-04-08,LAL @ OKC,L,2,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,1,1
22024,1630559,0022401153,2025-04-08,LAL @ OKC,L,38,6,12,0.5,4,7,0.571,8,12,0.667,1,4,5,5,0,0,4,4,24,-19,1
22024,1629029,0022401153,2025-04-08,LAL @ OKC,L,31,7,15,0.467,3,7,0.429,6,7,0.857,0,3,3,5,0,1,3,1,23,6,1
22024,1627827,0022401153,2025-04-08,LAL @ OKC,L,32,4,8,0.5,4,8,0.5,0,0,0.0,0,2,2,2,0,1,0,1,12,-13,1
22024,2544,0022401153,2025-04-08,LAL @ OKC,L,35,8,19,0.421,3,6,0.5,9,10,0.9,0,7,7,3,1,0,6,1,28,-23,1
22024,1630692,0022401153,2025-04-08,LAL @ OKC,L,13,2,5,0.4,2,4,0.5,0,0,0.0,0,4,4,1,0,0,1,1,6,-5,1
22024,1629003,0022401153,2025-04-08,LAL @ OKC,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1,1
22024,1630559,0022401159,2025-04-09,LAL @ DAL,W,38,4,10,0.4,1,5,0.2,2,2,1.0,2,2,4,4,1,0,2,3,11,19,1
22024,1629029,0022401159,2025-04-09,LAL @ DAL,W,38,16,28,0.571,7,10,0.7,6,9,0.667,1,7,8,6,4,0,3,4,45,26,1
22024,1629060,0022401159,2025-04-09,LAL @ DAL,W,38,5,10,0.5,3,7,0.429,2,2,1.0,0,2,2,2,1,0,1,2,15,21,1
22024,1642355,0022401159,2025-04-09,LAL @ DAL,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,0,1
22024,2544,0022401159,2025-04-09,LAL @ DAL,W,36,11,20,0.55,0,4,0.0,5,6,0.833,2,5,7,3,1,0,2,2,27,18,1
22024,1629216,0022401159,2025-04-09,LAL @ DAL,W,17,1,5,0.2,0,3,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,-16,1
22024,1630692,0022401159,2025-04-09,LAL @ DAL,W,9,0,1,0.0,0,1,0.0,0,0,0.0,1,1,2,0,2,0,1,1,0,-2,1
22024,1629637,0022401159,2025-04-09,LAL @ DAL,W,14,1,3,0.333,0,0,0.0,1,2,0.5,3,2,5,0,2,0,0,2,3,-9,1
22024,1627827,0022401159,2025-04-09,LAL @ DAL,W,33,2,8,0.25,1,6,0.167,0,0,0.0,4,1,5,5,1,0,0,0,5,29,1
22024,1641998,0022401159,2025-04-09,LAL @ DAL,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1
22024,1629020,0022401159,2025-04-09,LAL @ DAL,W,13,1,4,0.25,0,0,0.0,0,0,0.0,2,3,5,1,2,0,0,1,2,-9,1
22024,1642261,0022401159,2025-04-09,LAL @ DAL,W,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-1,1
22024,1629060,0022401185,2025-04-11,LAL vs. HOU,W,32,6,8,0.75,1,2,0.5,3,4,0.75,0,5,5,1,0,0,0,2,16,15,1
22024,1630692,0022401185,2025-04-11,LAL vs. HOU,W,23,1,4,0.25,1,3,0.333,0,0,0.0,0,6,6,3,0,0,1,1,3,21,1
22024,1641998,0022401185,2025-04-11,LAL vs. HOU,W,4,1,1,1.0,0,0,0.0,0,0,0.0,1,2,3,1,0,0,0,0,2,8,1
22024,1642261,0022401185,2025-04-11,LAL vs. HOU,W,4,2,3,0.667,1,1,1.0,0,0,0.0,1,0,1,0,0,0,0,1,5,6,1
22024,1629029,0022401185,2025-04-11,LAL vs. HOU,W,31,13,19,0.684,5,9,0.556,8,14,0.571,0,8,8,7,1,0,4,1,39,15,1
22024,1642355,0022401185,2025-04-11,LAL vs. HOU,W,4,1,4,0.25,1,1,1.0,0,0,0.0,0,1,1,1,0,0,0,0,3,6,1
22024,2544,0022401185,2025-04-11,LAL vs. HOU,W,22,6,11,0.545,1,4,0.25,1,1,1.0,0,4,4,8,1,0,1,1,14,5,1
22024,1629637,0022401185,2025-04-11,LAL vs. HOU,W,12,3,3,1.0,0,0,0.0,1,4,0.25,1,0,1,0,0,0,0,2,7,1,1
22024,1629003,0022401185,2025-04-11,LAL vs. HOU,W,4,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,2,8,1
22024,1627827,0022401185,2025-04-11,LAL vs. HOU,W,30,6,9,0.667,6,8,0.75,0,0,0.0,0,0,0,0,3,0,0,1,18,16,1
22024,1630559,0022401185,2025-04-11,LAL vs. HOU,W,33,9,15,0.6,3,6,0.5,2,2,1.0,0,7,7,6,2,0,5,2,23,17,1
22024,1629216,0022401185,2025-04-11,LAL vs. HOU,W,21,0,3,0.0,0,3,0.0,0,0,0.0,0,1,1,1,1,0,0,1,0,25,1
22024,1629020,0022401185,2025-04-11,LAL vs. HOU,W,19,4,5,0.8,0,0,0.0,0,0,0.0,1,3,4,0,2,1,1,3,8,12,1
22024,203458,0022401199,2025-04-13,LAL @ POR,L,14,2,4,0.5,0,1,0.0,0,0,0.0,0,2,2,1,0,1,3,6,4,-15,1
22024,202693,0022401199,2025-04-13,LAL @ POR,L,33,5,10,0.5,1,3,0.333,0,0,0.0,0,4,4,6,1,1,2,4,11,-17,1
22024,1642355,0022401199,2025-04-13,LAL @ POR,L,38,2,10,0.2,0,2,0.0,0,0,0.0,1,2,3,6,4,0,3,1,4,-23,1
22024,1630692,0022401199,2025-04-13,LAL @ POR,L,30,5,14,0.357,2,5,0.4,0,0,0.0,2,5,7,4,2,0,2,0,12,-18,1
22024,1631132,0022401199,2025-04-13,LAL @ POR,L,19,2,4,0.5,0,1,0.0,0,2,0.0,3,5,8,0,1,5,0,3,4,-1,1
22024,1642261,0022401199,2025-04-13,LAL @ POR,L,37,9,21,0.429,5,12,0.417,4,4,1.0,2,6,8,0,0,2,2,1,27,-28,1
22024,1641998,0022401199,2025-04-13,LAL @ POR,L,25,1,2,0.5,0,0,0.0,1,2,0.5,4,4,8,1,0,1,5,4,3,-13,1
22024,1629003,0022401199,2025-04-13,LAL @ POR,L,43,5,15,0.333,1,4,0.25,5,6,0.833,1,1,2,3,1,1,3,2,16,-25,1
